,full_name,swim_time_formatted,swim_date
0,"Ledecky, Katie","=""1:53.73""","=""8/9/2016"""
1,"Ledecky, Katie","=""1:54.40""","=""4/8/2021"""
2,"Ledecky, Katie","=""1:54.43""","=""1/16/2016"""
4,"Ledecky, Katie","=""1:54.56""","=""6/8/2018"""
5,"Ledecky, Katie","=""1:54.59""","=""3/6/2020"""
6,"Ledecky, Katie","=""1:54.60""","=""7/26/2018"""
7,"Ledecky, Katie","=""1:54.69""","=""7/25/2017"""
8,"Ledecky, Katie","=""1:54.81""","=""8/8/2016"""
9,"Ledecky, Katie","=""1:54.82""","=""5/13/2016"""
10,"Ledecky, Katie","=""1:54.84""","=""6/28/2017"""
11,"Ledecky, Katie","=""1:54.85""","=""5/13/2016"""
12,"Ledecky, Katie","=""1:54.88""","=""6/29/2016"""
14,"Ledecky, Katie","=""1:55.01""","=""8/8/2016"""
15,"Ledecky, Katie","=""1:55.10""","=""6/28/2016"""
16,"Ledecky, Katie","=""1:55.15""","=""8/9/2018"""
17,"Ledecky, Katie","=""1:55.16""","=""8/9/2018"""
18,"Ledecky, Katie","=""1:55.18""","=""7/26/2017"""
19,"Ledecky, Katie","=""1:55.32""","=""11/30/2018"""
20,"Ledecky, Katie","=""1:55.34""","=""6/3/2017"""
21,"Ledecky, Katie","=""1:55.37""","=""11/12/2015"""
22,"Ledecky, Katie","=""1:55.40""","=""4/8/2021"""
23,"Ledecky, Katie","=""1:55.42""","=""5/18/2018"""
24,"Ledecky, Katie","=""1:55.47""","=""5/21/2021"""
26,"Ledecky, Katie","=""1:55.60""","=""6/28/2016"""
27,"Ledecky, Katie","=""1:55.68""","=""11/8/2019"""
28,"Ledecky, Katie","=""1:55.71""","=""4/14/2016"""
29,"Ledecky, Katie","=""1:55.73""","=""3/3/2016"""
30,"Ledecky, Katie","=""1:55.78""","=""1/10/2019"""
31,"Ledecky, Katie","=""1:55.80""","=""5/18/2019"""
32,"Ledecky, Katie","=""1:55.82""","=""6/8/2018"""
33,"Schmitt, Allison","=""1:55.82""","=""7/26/2018"""
34,"Ledecky, Katie","=""1:55.87""","=""6/28/2017"""
35,"Ledecky, Katie","=""1:55.89""","=""6/22/2019"""
39,"Schmitt, Allison","=""1:56.01""","=""1/17/2020"""
42,"Smith, Leah","=""1:56.06""","=""7/26/2017"""
45,"Ledecky, Katie","=""1:56.19""","=""3/6/2020"""
46,"Ledecky, Katie","=""1:56.19""","=""5/21/2021"""
49,"Ledecky, Katie","=""1:56.24""","=""12/6/2019"""
50,"Ledecky, Katie","=""1:56.25""","=""6/3/2017"""
51,"Ledecky, Katie","=""1:56.26""","=""5/6/2017"""
52,"Ledecky, Katie","=""1:56.27""","=""7/25/2017"""
53,"Ledecky, Katie","=""1:56.28""","=""4/11/2019"""
54,"Ledecky, Katie","=""1:56.28""","=""6/27/2016"""
55,"Ledecky, Katie","=""1:56.31""","=""4/14/2017"""
56,"Smith, Leah","=""1:56.34""","=""7/25/2017"""
57,"Schmitt, Allison","=""1:56.36""","=""8/9/2018"""
58,"Schmitt, Allison","=""1:56.47""","=""12/6/2019"""
59,"Smith, Leah","=""1:56.47""","=""6/28/2016"""
61,"McLaughlin, Katie","=""1:56.48""","=""6/9/2019"""
62,"Schmitt, Allison","=""1:56.52""","=""4/14/2016"""
63,"Ledecky, Katie","=""1:56.54""","=""1/16/2016"""
64,"DeLoof, Gabby","=""1:56.55""","=""7/26/2018"""
67,"Ledecky, Katie","=""1:56.62""","=""3/5/2021"""
68,"Ledecky, Katie","=""1:56.63""","=""11/30/2018"""
69,"Smith, Leah","=""1:56.63""","=""6/29/2016"""
70,"Smith, Leah","=""1:56.64""","=""6/3/2016"""
71,"Ledecky, Katie","=""1:56.65""","=""6/9/2019"""
72,"Ledecky, Katie","=""1:56.66""","=""4/14/2016"""
73,"Smith, Leah","=""1:56.66""","=""6/3/2016"""
74,"Smith, Leah","=""1:56.68""","=""6/28/2017"""
76,"Schmitt, Allison","=""1:56.71""","=""8/9/2018"""
77,"Schmitt, Allison","=""1:56.72""","=""6/29/2016"""
79,"Smith, Leah","=""1:56.73""","=""6/28/2016"""
80,"Ledecky, Katie","=""1:56.75""","=""3/3/2016"""
81,"DeLoof, Gabby","=""1:56.76""","=""7/26/2018"""
82,"Schmitt, Allison","=""1:56.77""","=""12/4/2015"""
83,"Smith, Leah","=""1:56.78""","=""7/26/2018"""
84,"Smith, Leah","=""1:56.81""","=""8/9/2018"""
85,"Ledecky, Katie","=""1:56.83""","=""7/26/2018"""
86,"Margalis, Melanie","=""1:56.84""","=""7/26/2018"""
87,"Schmitt, Allison","=""1:56.87""","=""6/4/2016"""
88,"McLaughlin, Katie","=""1:56.88""","=""8/9/2018"""
89,"Margalis, Melanie","=""1:56.90""","=""6/28/2017"""
92,"Manuel, Simone","=""1:56.92""","=""3/6/2020"""
93,"Smith, Leah","=""1:56.93""","=""7/26/2018"""
95,"Comerford, Mallory","=""1:56.95""","=""6/28/2017"""
96,"Ledecky, Katie","=""1:56.97""","=""5/6/2017"""
98,"Schmitt, Allison","=""1:56.97""","=""8/1/2019"""
99,"Ledecky, Katie","=""1:57.00""","=""5/18/2018"""
100,"Manuel, Simone","=""1:57.01""","=""7/26/2018"""
101,"Smith, Leah","=""1:57.04""","=""7/25/2017"""
102,"Smoliga, Olivia","=""1:57.04""","=""5/14/2021"""
103,"Schmitt, Allison","=""1:57.05""","=""6/28/2016"""
104,"Ledecky, Katie","=""1:57.08""","=""4/11/2019"""
106,"Ledecky, Katie","=""1:57.09""","=""3/5/2021"""
107,"Manuel, Simone","=""1:57.11""","=""6/28/2017"""
109,"Schmitt, Allison","=""1:57.12""","=""7/26/2018"""
112,"Runge, Cierra","=""1:57.16""","=""6/29/2016"""
113,"Margalis, Melanie","=""1:57.17""","=""8/8/2017"""
114,"Ledecky, Katie","=""1:57.19""","=""5/18/2019"""
116,"Manuel, Simone","=""1:57.20""","=""7/26/2018"""
117,"Manuel, Simone","=""1:57.21""","=""12/6/2019"""
118,"Schmitt, Allison","=""1:57.21""","=""7/7/2018"""
119,"McLaughlin, Katie","=""1:57.22""","=""6/9/2019"""
120,"Manuel, Simone","=""1:57.24""","=""5/18/2019"""
121,"Manuel, Simone","=""1:57.25""","=""1/17/2020"""
122,"Smith, Leah","=""1:57.26""","=""5/13/2016"""
123,"Margalis, Melanie","=""1:57.27""","=""6/28/2017"""
124,"Schmitt, Allison","=""1:57.28""","=""11/12/2015"""
126,"Margalis, Melanie","=""1:57.32""","=""7/26/2018"""
128,"Margalis, Melanie","=""1:57.33""","=""6/3/2016"""
129,"McLaughlin, Katie","=""1:57.34""","=""8/9/2018"""
130,"Margalis, Melanie","=""1:57.35""","=""6/28/2016"""
131,"Smith, Leah","=""1:57.35""","=""8/8/2017"""
132,"Cox, Madisyn","=""1:57.38""","=""5/21/2021"""
134,"Ledecky, Katie","=""1:57.39""","=""11/12/2015"""
135,"Smith, Leah","=""1:57.40""","=""6/13/2019"""
136,"Manuel, Simone","=""1:57.41""","=""12/6/2019"""
137,"Smith, Leah","=""1:57.41""","=""7/7/2018"""
138,"Smith, Leah","=""1:57.42""","=""5/13/2016"""
139,"Manuel, Simone","=""1:57.46""","=""11/8/2019"""
140,"Madden, Paige","=""1:57.47""","=""5/14/2021"""
141,"Comerford, Mallory","=""1:57.48""","=""8/9/2018"""
142,"McLaughlin, Katie","=""1:57.48""","=""3/5/2021"""
144,"Margalis, Melanie","=""1:57.49""","=""7/6/2018"""
145,"Ledecky, Katie","=""1:57.50""","=""11/8/2019"""
146,"Smith, Leah","=""1:57.54""","=""4/11/2019"""
150,"Schmitt, Allison","=""1:57.59""","=""5/14/2021"""
151,"Drabot, Katie","=""1:57.61""","=""8/25/2017"""
152,"Manuel, Simone","=""1:57.61""","=""6/22/2019"""
153,"Margalis, Melanie","=""1:57.61""","=""6/28/2016"""
154,"Smith, Leah","=""1:57.61""","=""6/28/2017"""
155,"DeLoof, Gabby","=""1:57.62""","=""7/9/2019"""
156,"Ledecky, Katie","=""1:57.62""","=""1/10/2019"""
157,"McLaughlin, Katie","=""1:57.62""","=""5/25/2019"""
158,"Ledecky, Katie","=""1:57.63""","=""4/14/2017"""
159,"Schmitt, Allison","=""1:57.63""","=""11/8/2019"""
160,"Madden, Paige","=""1:57.64""","=""11/13/2020"""
161,"Smith, Leah","=""1:57.64""","=""7/7/2018"""
162,"Flickinger, Hali","=""1:57.65""","=""6/21/2019"""
163,"Margalis, Melanie","=""1:57.65""","=""6/29/2016"""
164,"McLaughlin, Katie","=""1:57.65""","=""5/21/2021"""
166,"Brown, Erika","=""1:57.68""","=""12/6/2019"""
167,"Nordin, Emma","=""1:57.68""","=""5/14/2021"""
168,"Margalis, Melanie","=""1:57.69""","=""5/6/2017"""
170,"Schmitt, Allison","=""1:57.70""","=""3/8/2019"""
171,"Runge, Cierra","=""1:57.71""","=""6/28/2017"""
172,"Schmitt, Allison","=""1:57.72""","=""3/6/2020"""
173,"Smith, Leah","=""1:57.72""","=""6/3/2017"""
174,"Margalis, Melanie","=""1:57.76""","=""5/6/2017"""
175,"Schmitt, Allison","=""1:57.76""","=""12/6/2019"""
176,"Flickinger, Hali","=""1:57.77""","=""6/21/2019"""
177,"Schmitt, Allison","=""1:57.77""","=""6/28/2016"""
179,"Smith, Leah","=""1:57.79""","=""11/12/2015"""
180,"Margalis, Melanie","=""1:57.80""","=""1/17/2020"""
182,"Smith, Leah","=""1:57.81""","=""5/14/2021"""
183,"Manuel, Simone","=""1:57.82""","=""6/28/2016"""
184,"Madden, Paige","=""1:57.83""","=""5/14/2021"""
185,"Madden, Paige","=""1:57.84""","=""8/1/2019"""
186,"Manuel, Simone","=""1:57.84""","=""6/29/2016"""
187,"Smith, Leah","=""1:57.84""","=""6/1/2019"""
188,"DeLoof, Gabby","=""1:57.86""","=""8/9/2018"""
189,"Manuel, Simone","=""1:57.87""","=""5/6/2017"""
190,"McLaughlin, Katie","=""1:57.87""","=""5/21/2021"""
191,"Schmitt, Allison","=""1:57.88""","=""12/4/2015"""
192,"Manuel, Simone","=""1:57.90""","=""5/13/2016"""
193,"Comerford, Mallory","=""1:57.92""","=""7/26/2018"""
194,"Manuel, Simone","=""1:57.92""","=""11/30/2018"""
195,"Rasmus, Claire","=""1:57.92""","=""6/28/2017"""
196,"Comerford, Mallory","=""1:57.93""","=""6/13/2019"""
197,"Margalis, Melanie","=""1:57.94""","=""5/18/2018"""
198,"Runge, Cierra","=""1:57.97""","=""6/4/2016"""
199,"Forde, Brooke","=""1:57.98""","=""8/1/2019"""
200,"Margalis, Melanie","=""1:57.99""","=""6/8/2018"""
201,"Manuel, Simone","=""1:58.00""","=""6/28/2017"""
202,"Margalis, Melanie","=""1:58.00""","=""6/3/2017"""
203,"Margalis, Melanie","=""1:58.01""","=""1/16/2016"""
204,"Comerford, Mallory","=""1:58.02""","=""4/16/2019"""
205,"Margalis, Melanie","=""1:58.02""","=""3/8/2019"""
208,"Schmitt, Allison","=""1:58.04""","=""4/8/2021"""
209,"Cox, Madisyn","=""1:58.06""","=""5/21/2021"""
210,"Manuel, Simone","=""1:58.06""","=""5/18/2018"""
211,"Drabot, Katie","=""1:58.09""","=""8/9/2018"""
212,"Huske, Torri","=""1:58.09""","=""4/30/2021"""
213,"Madden, Paige","=""1:58.09""","=""12/6/2019"""
214,"Kozan, Justina","=""1:58.10""","=""4/30/2021"""
215,"Runge, Cierra","=""1:58.10""","=""6/28/2016"""
216,"Smith, Leah","=""1:58.10""","=""6/13/2019"""
217,"Margalis, Melanie","=""1:58.11""","=""11/12/2015"""
218,"Runge, Cierra","=""1:58.11""","=""6/28/2016"""
219,"Smith, Leah","=""1:58.13""","=""11/12/2015"""
220,"Cox, Madisyn","=""1:58.14""","=""4/8/2021"""
222,"McLaughlin, Katie","=""1:58.14""","=""4/8/2021"""
223,"Smith, Leah","=""1:58.15""","=""4/11/2019"""
224,"Smith, Leah","=""1:58.17""","=""5/14/2021"""
225,"Schmitt, Allison","=""1:58.18""","=""3/3/2016"""
226,"McLaughlin, Katie","=""1:58.20""","=""7/26/2018"""
227,"Schmitt, Allison","=""1:58.20""","=""4/8/2021"""
228,"Smith, Leah","=""1:58.20""","=""6/8/2018"""
229,"Flickinger, Hali","=""1:58.21""","=""7/26/2018"""
231,"Smith, Leah","=""1:58.21""","=""3/6/2020"""
232,"Tuggle, Claire","=""1:58.21""","=""8/1/2019"""
233,"Margalis, Melanie","=""1:58.23""","=""1/11/2018"""
239,"Schmitt, Allison","=""1:58.27""","=""7/23/2019"""
242,"McLaughlin, Katie","=""1:58.30""","=""4/8/2021"""
243,"Cox, Madisyn","=""1:58.31""","=""4/8/2021"""
244,"Madden, Paige","=""1:58.31""","=""7/9/2019"""
245,"Smith, Leah","=""1:58.31""","=""6/8/2018"""
246,"Smith, Leah","=""1:58.32""","=""1/16/2016"""
247,"Flickinger, Hali","=""1:58.33""","=""5/17/2019"""
248,"Drabot, Katie","=""1:58.34""","=""7/26/2018"""
249,"Comerford, Mallory","=""1:58.36""","=""3/6/2020"""
250,"Weyant, Emma","=""1:58.36""","=""8/1/2019"""
251,"Madden, Paige","=""1:58.37""","=""2/24/2021"""
252,"Comerford, Mallory","=""1:58.38""","=""7/26/2018"""
254,"Margalis, Melanie","=""1:58.38""","=""3/3/2016"""
255,"Comerford, Mallory","=""1:58.39""","=""6/28/2017"""
256,"Flickinger, Hali","=""1:58.40""","=""3/6/2020"""
257,"Raab, Meaghan","=""1:58.42""","=""8/7/2019"""
258,"DeLoof, Gabby","=""1:58.43""","=""7/7/2018"""
260,"McLaughlin, Katie","=""1:58.43""","=""6/28/2016"""
263,"Smith, Regan","=""1:58.44""","=""6/14/2019"""
264,"DeLoof, Gabby","=""1:58.46""","=""7/8/2019"""
266,"Smith, Leah","=""1:58.47""","=""4/14/2017"""
267,"Smith, Leah","=""1:58.47""","=""3/8/2019"""
269,"Flickinger, Hali","=""1:58.49""","=""4/8/2021"""
271,"Kozan, Justina","=""1:58.50""","=""4/8/2021"""
272,"Madden, Paige","=""1:58.50""","=""7/26/2018"""
274,"Forde, Brooke","=""1:58.51""","=""5/21/2021"""
275,"Nordin, Emma","=""1:58.51""","=""4/8/2021"""
276,"Cox, Madisyn","=""1:58.52""","=""5/18/2019"""
277,"Manuel, Simone","=""1:58.52""","=""1/10/2019"""
279,"Schmitt, Allison","=""1:58.52""","=""5/14/2021"""
280,"Forde, Brooke","=""1:58.53""","=""7/26/2018"""
281,"Comerford, Mallory","=""1:58.54""","=""6/3/2017"""
282,"Manuel, Simone","=""1:58.54""","=""12/4/2015"""
283,"Pfeifer, Evie","=""1:58.54""","=""7/26/2018"""
284,"Smith, Leah","=""1:58.54""","=""3/5/2021"""
285,"Schmitt, Allison","=""1:58.55""","=""4/14/2016"""
286,"McLaughlin, Katie","=""1:58.57""","=""6/28/2017"""
288,"Smith, Leah","=""1:58.57""","=""4/14/2017"""
289,"DeLoof, Gabby","=""1:58.58""","=""6/28/2017"""
290,"Drabot, Katie","=""1:58.58""","=""6/28/2017"""
292,"Tuggle, Claire","=""1:58.58""","=""8/23/2018"""
293,"Flickinger, Hali","=""1:58.59""","=""3/8/2019"""
294,"Raab, Meaghan","=""1:58.59""","=""7/26/2018"""
295,"Schmitt, Allison","=""1:58.59""","=""7/7/2018"""
297,"Tuggle, Claire","=""1:58.59""","=""7/26/2018"""
299,"McLaughlin, Katie","=""1:58.60""","=""6/29/2016"""
301,"Flickinger, Hali","=""1:58.61""","=""6/28/2016"""
303,"McLaughlin, Katie","=""1:58.61""","=""7/26/2018"""
309,"Rasmus, Claire","=""1:58.64""","=""6/28/2017"""
310,"Rasmus, Claire","=""1:58.64""","=""8/7/2019"""
311,"Smith, Leah","=""1:58.64""","=""8/9/2018"""
312,"Comerford, Mallory","=""1:58.65""","=""6/13/2019"""
314,"Weitzeil, Abbey","=""1:58.65""","=""4/8/2021"""
315,"DeLoof, Gabby","=""1:58.66""","=""6/14/2019"""
317,"Smith, Regan","=""1:58.67""","=""1/17/2020"""
318,"Drabot, Katie","=""1:58.68""","=""7/26/2018"""
319,"Margalis, Melanie","=""1:58.68""","=""1/10/2019"""
322,"Forde, Brooke","=""1:58.69""","=""7/26/2018"""
323,"Madden, Paige","=""1:58.69""","=""8/1/2019"""
324,"Weitzeil, Abbey","=""1:58.69""","=""4/8/2021"""
326,"Margalis, Melanie","=""1:58.70""","=""4/14/2016"""
327,"Raab, Meaghan","=""1:58.70""","=""8/7/2019"""
328,"Comerford, Mallory","=""1:58.71""","=""5/18/2018"""
330,"Raab, Meaghan","=""1:58.71""","=""8/5/2017"""
332,"Comerford, Mallory","=""1:58.72""","=""5/18/2019"""
333,"Madden, Paige","=""1:58.73""","=""12/6/2019"""
334,"Schmitt, Allison","=""1:58.73""","=""7/23/2019"""
335,"Rasmus, Claire","=""1:58.74""","=""8/25/2017"""
337,"DeLoof, Gabby","=""1:58.75""","=""7/7/2018"""
338,"Forde, Brooke","=""1:58.75""","=""8/1/2019"""
339,"Margalis, Melanie","=""1:58.75""","=""5/14/2021"""
340,"Raab, Meaghan","=""1:58.75""","=""7/26/2018"""
341,"Schmitt, Allison","=""1:58.75""","=""8/1/2019"""
342,"Cox, Madisyn","=""1:58.76""","=""4/11/2019"""
343,"Smith, Leah","=""1:58.76""","=""4/8/2021"""
344,"Margalis, Melanie","=""1:58.77""","=""4/8/2021"""
346,"Margalis, Melanie","=""1:58.78""","=""1/14/2017"""
347,"Manuel, Simone","=""1:58.80""","=""4/14/2016"""
348,"Rasmus, Claire","=""1:58.81""","=""7/26/2018"""
350,"Runge, Cierra","=""1:58.82""","=""8/1/2019"""
354,"Cox, Madisyn","=""1:58.85""","=""3/5/2021"""
355,"Drabot, Katie","=""1:58.85""","=""6/3/2017"""
356,"Forde, Brooke","=""1:58.85""","=""6/28/2017"""
357,"Margalis, Melanie","=""1:58.85""","=""6/1/2019"""
358,"Margalis, Melanie","=""1:58.85""","=""5/14/2021"""
360,"Drabot, Katie","=""1:58.86""","=""5/18/2018"""
361,"Nordin, Emma","=""1:58.86""","=""5/14/2021"""
364,"Runge, Cierra","=""1:58.87""","=""7/7/2018"""
366,"Drabot, Katie","=""1:58.88""","=""6/28/2016"""
367,"Runge, Cierra","=""1:58.88""","=""4/14/2016"""
369,"Flickinger, Hali","=""1:58.89""","=""5/17/2019"""
370,"Drabot, Katie","=""1:58.90""","=""4/11/2019"""
372,"Flickinger, Hali","=""1:58.91""","=""6/28/2016"""
374,"Runge, Cierra","=""1:58.91""","=""6/28/2017"""
375,"DeLoof, Gabby","=""1:58.92""","=""8/5/2017"""
376,"Cox, Madisyn","=""1:58.93""","=""1/17/2020"""
377,"Forde, Brooke","=""1:58.94""","=""6/9/2019"""
378,"Ivey, Isabel","=""1:58.94""","=""8/24/2016"""
379,"Smith, Leah","=""1:58.95""","=""6/3/2017"""
381,"Cox, Madisyn","=""1:58.97""","=""11/13/2020"""
382,"Madden, Paige","=""1:58.97""","=""9/26/2020"""
383,"Flickinger, Hali","=""1:58.98""","=""7/26/2018"""
384,"Manuel, Simone","=""1:58.98""","=""4/14/2017"""
385,"Nordin, Emma","=""1:58.98""","=""4/8/2021"""
386,"Ivey, Isabel","=""1:58.99""","=""7/26/2018"""
388,"Margalis, Melanie","=""1:59.00""","=""5/17/2019"""
389,"Madden, Paige","=""1:59.01""","=""7/8/2019"""
391,"Smoliga, Olivia","=""1:59.02""","=""6/21/2019"""
392,"DeLoof, Gabby","=""1:59.03""","=""8/1/2019"""
393,"Manuel, Simone","=""1:59.03""","=""5/18/2019"""
394,"Rasmus, Claire","=""1:59.03""","=""6/21/2019"""
395,"Ivey, Isabel","=""1:59.04""","=""5/21/2021"""
396,"Manuel, Simone","=""1:59.04""","=""11/30/2018"""
397,"Schmitt, Allison","=""1:59.04""","=""1/17/2020"""
400,"DeLoof, Gabby","=""1:59.05""","=""6/8/2018"""
401,"Margalis, Melanie","=""1:59.05""","=""1/17/2020"""
402,"Margalis, Melanie","=""1:59.06""","=""1/11/2018"""
403,"Drabot, Katie","=""1:59.07""","=""4/8/2021"""
404,"Flickinger, Hali","=""1:59.08""","=""4/11/2019"""
406,"Manuel, Simone","=""1:59.08""","=""4/14/2016"""
407,"Margalis, Melanie","=""1:59.08""","=""4/12/2018"""
408,"McLaughlin, Katie","=""1:59.08""","=""5/26/2018"""
410,"Smoliga, Olivia","=""1:59.08""","=""4/8/2021"""
412,"Drabot, Katie","=""1:59.09""","=""6/28/2017"""
414,"Comerford, Mallory","=""1:59.10""","=""12/6/2019"""
415,"Cox, Madisyn","=""1:59.11""","=""11/8/2019"""
416,"Drabot, Katie","=""1:59.11""","=""8/24/2017"""
417,"McLaughlin, Katie","=""1:59.11""","=""6/3/2017"""
418,"Smith, Leah","=""1:59.11""","=""1/16/2016"""
419,"Tuggle, Claire","=""1:59.11""","=""4/7/2018"""
420,"Smith, Leah","=""1:59.12""","=""4/12/2018"""
421,"Comerford, Mallory","=""1:59.14""","=""6/3/2017"""
422,"Rasmus, Claire","=""1:59.15""","=""7/26/2018"""
423,"Runge, Cierra","=""1:59.15""","=""11/12/2015"""
424,"Smith, Leah","=""1:59.15""","=""12/6/2019"""
425,"Smith, Leah","=""1:59.15""","=""5/18/2018"""
426,"Flickinger, Hali","=""1:59.16""","=""3/6/2020"""
427,"Madden, Paige","=""1:59.16""","=""7/26/2018"""
428,"Manuel, Simone","=""1:59.16""","=""1/17/2020"""
429,"Drabot, Katie","=""1:59.17""","=""12/6/2019"""
430,"Freriks, Geena","=""1:59.17""","=""7/26/2018"""
434,"Schmitt, Allison","=""1:59.17""","=""5/18/2019"""
435,"Drabot, Katie","=""1:59.18""","=""5/18/2019"""
439,"Gibson, Sarah","=""1:59.19""","=""6/28/2016"""
440,"Flickinger, Hali","=""1:59.20""","=""1/14/2017"""
441,"Schmitt, Allison","=""1:59.20""","=""11/12/2015"""
442,"Comerford, Mallory","=""1:59.21""","=""4/16/2019"""
443,"Kozan, Justina","=""1:59.21""","=""7/14/2019"""
444,"Schmitt, Allison","=""1:59.21""","=""3/6/2020"""
445,"Smoliga, Olivia","=""1:59.23""","=""5/14/2021"""
446,"Comerford, Mallory","=""1:59.24""","=""6/28/2016"""
447,"Flickinger, Hali","=""1:59.24""","=""1/17/2020"""
448,"Forde, Brooke","=""1:59.24""","=""5/21/2021"""
450,"Margalis, Melanie","=""1:59.24""","=""6/3/2016"""
455,"Flickinger, Hali","=""1:59.26""","=""4/11/2019"""
456,"Spitz, Ayla","=""1:59.26""","=""5/21/2021"""
457,"Tuggle, Claire","=""1:59.26""","=""7/26/2018"""
458,"Manuel, Simone","=""1:59.27""","=""3/6/2020"""
459,"Manuel, Simone","=""1:59.27""","=""6/28/2016"""
460,"Smith, Leah","=""1:59.27""","=""12/6/2019"""
461,"Smith, Leah","=""1:59.27""","=""3/8/2019"""
462,"Drabot, Katie","=""1:59.28""","=""6/28/2016"""
463,"Flickinger, Hali","=""1:59.28""","=""11/30/2018"""
464,"Gemmell, Erin","=""1:59.28""","=""4/10/2021"""
465,"Margalis, Melanie","=""1:59.28""","=""7/6/2018"""
467,"Weitzeil, Abbey","=""1:59.30""","=""8/9/2018"""
469,"Gibson, Sarah","=""1:59.31""","=""6/28/2017"""
470,"McLaughlin, Katie","=""1:59.31""","=""6/28/2017"""
474,"Smith, Leah","=""1:59.31""","=""4/8/2021"""
475,"Drabot, Katie","=""1:59.32""","=""3/17/2016"""
476,"Ivey, Isabel","=""1:59.32""","=""4/8/2021"""
478,"Margalis, Melanie","=""1:59.33""","=""11/12/2015"""
482,"Schmitt, Allison","=""1:59.33""","=""6/22/2019"""
483,"Flickinger, Hali","=""1:59.34""","=""11/30/2018"""
484,"Forde, Brooke","=""1:59.34""","=""4/8/2021"""
485,"Cox, Madisyn","=""1:59.35""","=""12/6/2019"""
486,"Manuel, Simone","=""1:59.35""","=""5/13/2016"""
487,"McLaughlin, Katie","=""1:59.35""","=""3/5/2021"""
488,"Rasmus, Claire","=""1:59.35""","=""8/7/2019"""
489,"Smith, Leah","=""1:59.35""","=""4/12/2018"""
492,"Nordin, Emma","=""1:59.36""","=""12/10/2020"""
493,"Runge, Cierra","=""1:59.36""","=""8/1/2019"""
494,"Tuggle, Claire","=""1:59.36""","=""8/23/2018"""
495,"Drabot, Katie","=""1:59.37""","=""8/24/2017"""
499,"Comerford, Mallory","=""1:59.38""","=""6/21/2018"""
500,"Deloof, Catie","=""1:59.38""","=""5/14/2021"""
502,"Forde, Brooke","=""1:59.39""","=""6/28/2017"""
503,"Deloof, Catie","=""1:59.40""","=""12/6/2019"""
505,"Forde, Brooke","=""1:59.41""","=""6/9/2019"""
506,"Kozan, Justina","=""1:59.41""","=""4/8/2021"""
507,"Runge, Cierra","=""1:59.41""","=""4/14/2016"""
508,"Cox, Madisyn","=""1:59.42""","=""1/15/2021"""
509,"Margalis, Melanie","=""1:59.42""","=""1/16/2016"""
510,"Margalis, Melanie","=""1:59.42""","=""3/3/2017"""
511,"Schmitt, Allison","=""1:59.42""","=""12/10/2020"""
512,"Tuggle, Claire","=""1:59.42""","=""8/1/2019"""
513,"Cox, Madisyn","=""1:59.43""","=""3/6/2020"""
515,"Manuel, Simone","=""1:59.44""","=""4/14/2017"""
516,"Manuel, Simone","=""1:59.44""","=""5/6/2017"""
517,"Smith, Leah","=""1:59.44""","=""3/6/2020"""
