,full_name,swim_time_formatted,swim_date
1179,"Gemmell, Erin","=""2:00.82""","=""4/10/2021"""
1181,"Looney, Lindsay","=""2:00.82""","=""8/1/2019"""
1182,"Portz, Katie","=""2:00.82""","=""8/5/2017"""
1183,"Deloof, Catie","=""2:00.83""","=""5/18/2018"""
1184,"Heckman, Miranda","=""2:00.83""","=""7/26/2018"""
1188,"Small, Meghan","=""2:00.84""","=""1/17/2020"""
1189,"Stout, Jordan","=""2:00.84""","=""6/21/2019"""
1191,"Freriks, Geena","=""2:00.85""","=""8/1/2019"""
1193,"Pitzer, Lauren","=""2:00.85""","=""7/14/2019"""
1194,"Stout, Jordan","=""2:00.85""","=""7/6/2018"""
1195,"Weyant, Emma","=""2:00.85""","=""11/13/2020"""
1197,"Raab, Meaghan","=""2:00.86""","=""5/17/2019"""
1198,"Sims, Bella","=""2:00.86""","=""8/11/2020"""
1199,"Smith, Addison","=""2:00.86""","=""6/21/2019"""
1200,"Stepanek, Chloe","=""2:00.86""","=""12/6/2019"""
1201,"Tankersley, Morgan","=""2:00.86""","=""5/21/2021"""
1203,"Cox, Madisyn","=""2:00.87""","=""1/15/2021"""
1204,"Luther, Dakota","=""2:00.87""","=""7/26/2018"""
1206,"Rausch, Malia","=""2:00.87""","=""4/30/2021"""
1207,"Walsh, Alex","=""2:00.87""","=""12/6/2019"""
1208,"Cardwell, Summer","=""2:00.88""","=""4/30/2021"""
1209,"Weyant, Emma","=""2:00.88""","=""7/24/2020"""
1211,"Spitz, Ayla","=""2:00.89""","=""7/14/2019"""
1213,"Cox, Madisyn","=""2:00.90""","=""1/18/2019"""
1215,"Madden, Paige","=""2:00.91""","=""7/22/2016"""
1220,"Meitz, Kaersten","=""2:00.92""","=""3/6/2020"""
1221,"Flickinger, Hali","=""2:00.93""","=""11/8/2019"""
1222,"Ivey, Isabel","=""2:00.93""","=""3/9/2018"""
1224,"Rausch, Malia","=""2:00.93""","=""6/5/2021"""
1227,"Dahlke, Miki","=""2:00.94""","=""5/14/2021"""
1228,"Haebig, Autumn","=""2:00.94""","=""6/5/2021"""
1229,"McLaughlin, Katie","=""2:00.94""","=""4/29/2017"""
1230,"Meitz, Kaersten","=""2:00.94""","=""5/1/2021"""
1231,"Meitz, Kaersten","=""2:00.94""","=""4/11/2019"""
1232,"Nordmann, Lillie","=""2:00.94""","=""5/21/2021"""
1234,"Walsh, Alex","=""2:00.94""","=""6/15/2019"""
1235,"Bates, Talia","=""2:00.95""","=""5/14/2021"""
1238,"Weinstein, Claire","=""2:00.95""","=""5/14/2021"""
1239,"Weitzeil, Abbey","=""2:00.95""","=""4/27/2019"""
1240,"Drabot, Katie","=""2:00.96""","=""12/6/2019"""
1241,"Kozan, Justina","=""2:00.96""","=""3/6/2020"""
1242,"Madden, Paige","=""2:00.96""","=""7/7/2018"""
1243,"Raab, Meaghan","=""2:00.96""","=""7/6/2018"""
1245,"Spitz, Ayla","=""2:00.96""","=""4/8/2021"""
1246,"Forde, Brooke","=""2:00.97""","=""8/24/2016"""
1247,"Nero, Bailey","=""2:00.97""","=""8/1/2019"""
1249,"Pish, Melissa","=""2:00.97""","=""8/11/2016"""
1251,"Comerford, Mallory","=""2:00.98""","=""11/12/2015"""
1252,"Gibson, Sarah","=""2:00.98""","=""7/26/2018"""
1255,"Madden, Paige","=""2:00.98""","=""6/14/2019"""
1259,"Spitz, Ayla","=""2:00.98""","=""5/21/2021"""
1260,"Valls, Kyla","=""2:00.98""","=""8/5/2017"""
1264,"Gormsen, Cavan","=""2:00.99""","=""5/14/2021"""
1266,"Ristic, Ella","=""2:00.99""","=""5/27/2017"""
1267,"Dupre, Cora","=""2:01.00""","=""12/6/2019"""
1269,"Nordmann, Lillie","=""2:01.00""","=""5/21/2021"""
1274,"Nordmann, Lillie","=""2:01.02""","=""4/8/2021"""
1276,"Stepanek, Chloe","=""2:01.02""","=""8/9/2019"""
1277,"Twichell, Ashley","=""2:01.02""","=""3/2/2018"""
1278,"Brown, Erika","=""2:01.03""","=""3/5/2021"""
1279,"Luther, Dakota","=""2:01.03""","=""8/1/2019"""
1280,"Meitz, Kaersten","=""2:01.03""","=""11/8/2019"""
1281,"Nordin, Emma","=""2:01.03""","=""7/14/2019"""
1282,"Portz, Katie","=""2:01.03""","=""7/7/2017"""
1284,"Spitz, Ayla","=""2:01.03""","=""7/26/2018"""
1287,"Pash, Kelly","=""2:01.04""","=""7/26/2018"""
1289,"Stepanek, Chloe","=""2:01.04""","=""1/10/2020"""
1290,"Alons, Kylee","=""2:01.05""","=""7/12/2019"""
1291,"Forde, Brooke","=""2:01.05""","=""4/11/2019"""
1293,"Meitz, Kaersten","=""2:01.05""","=""12/6/2019"""
1297,"Hicks, Chloe","=""2:01.06""","=""7/5/2019"""
1298,"Weyant, Emma","=""2:01.06""","=""4/9/2021"""
1300,"Forde, Brooke","=""2:01.07""","=""8/2/2017"""
1309,"Rasmus, Claire","=""2:01.08""","=""1/18/2019"""
1310,"Runge, Cierra","=""2:01.08""","=""1/16/2016"""
1312,"Weyant, Emma","=""2:01.08""","=""8/1/2019"""
1314,"Pfeifer, Evie","=""2:01.09""","=""5/26/2019"""
1315,"Runge, Cierra","=""2:01.09""","=""7/26/2018"""
1324,"Cronk, Micayla","=""2:01.11""","=""8/1/2019"""
1325,"Drumm, Megan","=""2:01.11""","=""8/9/2019"""
1327,"Meitz, Kaersten","=""2:01.11""","=""11/30/2018"""
1329,"Ristic, Ella","=""2:01.11""","=""3/3/2017"""
1330,"Runge, Cierra","=""2:01.11""","=""3/3/2016"""
1334,"DeLoof, Gabby","=""2:01.12""","=""7/8/2019"""
1335,"Forde, Brooke","=""2:01.12""","=""8/24/2016"""
1338,"Raab, Meaghan","=""2:01.12""","=""5/13/2016"""
1339,"Stout, Jordan","=""2:01.12""","=""5/17/2019"""
1340,"Walsh, Gretchen","=""2:01.12""","=""6/15/2019"""
1341,"Comerford, Mallory","=""2:01.13""","=""7/7/2018"""
1344,"Luther, Dakota","=""2:01.13""","=""8/1/2019"""
1347,"Smoliga, Olivia","=""2:01.13""","=""12/6/2019"""
1348,"Wilson, Kayla","=""2:01.13""","=""5/14/2021"""
1350,"Margalis, Melanie","=""2:01.14""","=""1/15/2021"""
1352,"Sims, Bella","=""2:01.14""","=""1/15/2021"""
1353,"Yelle, Haley","=""2:01.14""","=""7/26/2018"""
1355,"Bates, Talia","=""2:01.15""","=""5/1/2021"""
1357,"Forde, Brooke","=""2:01.15""","=""6/13/2018"""
1362,"Tuggle, Claire","=""2:01.15""","=""6/13/2019"""
1363,"Dolan, Abbie","=""2:01.16""","=""7/21/2019"""
1364,"Heckman, Miranda","=""2:01.16""","=""8/1/2019"""
1365,"Heckman, Miranda","=""2:01.16""","=""8/11/2017"""
1367,"Howley, Tess","=""2:01.16""","=""1/15/2021"""
1368,"Meitz, Kaersten","=""2:01.16""","=""4/11/2019"""
1369,"Rasmus, Claire","=""2:01.16""","=""10/18/2019"""
1370,"Forde, Brooke","=""2:01.17""","=""4/11/2019"""
1371,"Freriks, Geena","=""2:01.17""","=""7/7/2018"""
1372,"Freriks, Geena","=""2:01.17""","=""8/5/2017"""
1373,"Gemmell, Erin","=""2:01.17""","=""12/6/2019"""
1378,"Strouse, Ashley","=""2:01.17""","=""4/30/2021"""
1379,"Tankersley, Morgan","=""2:01.17""","=""7/14/2019"""
1380,"Tuggle, Claire","=""2:01.17""","=""6/17/2018"""
1381,"Dolan, Abbie","=""2:01.18""","=""11/22/2019"""
1383,"Luther, Dakota","=""2:01.18""","=""8/11/2017"""
1384,"Nordin, Emma","=""2:01.18""","=""6/28/2017"""
1385,"Ober, Ryley","=""2:01.18""","=""8/1/2019"""
1386,"Sullivan, Erica","=""2:01.18""","=""6/13/2019"""
1387,"Weitzeil, Abbey","=""2:01.18""","=""1/15/2021"""
1391,"Pfeifer, Evie","=""2:01.19""","=""6/22/2018"""
1395,"Pitzer, Lauren","=""2:01.20""","=""2/26/2016"""
1396,"Weyant, Emma","=""2:01.20""","=""1/17/2020"""
1397,"Yelle, Haley","=""2:01.20""","=""6/22/2018"""
1400,"Freriks, Geena","=""2:01.21""","=""7/12/2019"""
1404,"Runge, Cierra","=""2:01.21""","=""3/3/2016"""
1405,"Runge, Cierra","=""2:01.21""","=""4/12/2018"""
1406,"Tuggle, Claire","=""2:01.21""","=""4/11/2019"""
1409,"Liu, Kenisha","=""2:01.22""","=""7/20/2018"""
1410,"Pfeifer, Evie","=""2:01.22""","=""5/21/2021"""
1412,"Pitzer, Lauren","=""2:01.23""","=""6/22/2018"""
1414,"Raab, Meaghan","=""2:01.23""","=""6/8/2018"""
1416,"Bathurst, Ella","=""2:01.24""","=""8/9/2019"""
1419,"Drabot, Katie","=""2:01.24""","=""6/8/2018"""
1420,"Forde, Brooke","=""2:01.24""","=""6/9/2018"""
1422,"Thomas, Martina","=""2:01.24""","=""5/1/2021"""
1424,"Alons, Kylee","=""2:01.25""","=""8/1/2019"""
1427,"Raab, Meaghan","=""2:01.25""","=""7/22/2016"""
1429,"Deloof, Catie","=""2:01.26""","=""6/8/2018"""
1430,"Gemmell, Erin","=""2:01.26""","=""1/18/2020"""
1436,"Raab, Meaghan","=""2:01.27""","=""6/3/2016"""
1437,"Runge, Cierra","=""2:01.27""","=""6/22/2019"""
1438,"Strouse, Ashley","=""2:01.27""","=""7/26/2018"""
1439,"Tankersley, Morgan","=""2:01.27""","=""6/22/2019"""
1442,"DeLoof, Gabby","=""2:01.28""","=""3/8/2019"""
1444,"Weitzeil, Abbey","=""2:01.28""","=""6/8/2018"""
1446,"Comerford, Mallory","=""2:01.29""","=""6/3/2016"""
1447,"Dawson, Kendall","=""2:01.29""","=""7/27/2018"""
1448,"Gemmell, Erin","=""2:01.29""","=""7/12/2019"""
1449,"Heckman, Miranda","=""2:01.29""","=""7/26/2018"""
1450,"Ivey, Isabel","=""2:01.29""","=""4/24/2021"""
1451,"McLaughlin, Katie","=""2:01.29""","=""5/27/2017"""
1453,"Stout, Jordan","=""2:01.29""","=""8/2/2019"""
1454,"Tankersley, Morgan","=""2:01.29""","=""7/14/2019"""
1455,"Walsh, Alex","=""2:01.29""","=""1/10/2019"""
1456,"Barczyk, Jillian","=""2:01.30""","=""5/14/2021"""
1457,"Deloof, Catie","=""2:01.30""","=""5/14/2021"""
1458,"Heckman, Miranda","=""2:01.30""","=""8/3/2018"""
1459,"Hinds, Natalie","=""2:01.30""","=""3/6/2020"""
1460,"Nordin, Emma","=""2:01.30""","=""7/26/2018"""
1461,"Ristic, Ella","=""2:01.30""","=""6/22/2019"""
1462,"Scott, Morgan","=""2:01.30""","=""5/14/2021"""
1463,"Strouse, Ashley","=""2:01.30""","=""8/25/2019"""
1467,"Freriks, Geena","=""2:01.31""","=""8/1/2019"""
1468,"Luther, Dakota","=""2:01.31""","=""7/26/2018"""
1470,"Walsh, Alex","=""2:01.31""","=""1/10/2019"""
1474,"Pasadyn, Felicia","=""2:01.32""","=""8/9/2019"""
1475,"Portz, Katie","=""2:01.32""","=""1/11/2018"""
1476,"Spitz, Ayla","=""2:01.32""","=""7/26/2018"""
1477,"Cox, Madisyn","=""2:01.33""","=""8/5/2016"""
1478,"Freriks, Geena","=""2:01.33""","=""3/6/2020"""
1479,"Kozan, Justina","=""2:01.33""","=""1/15/2021"""
1481,"Meitz, Kaersten","=""2:01.33""","=""11/8/2019"""
1483,"Cox, Madisyn","=""2:01.34""","=""5/13/2016"""
1485,"Wilson, Kayla","=""2:01.34""","=""8/9/2019"""
1486,"Barczyk, Jillian","=""2:01.35""","=""6/5/2021"""
1489,"Runge, Cierra","=""2:01.35""","=""6/3/2017"""
1493,"Gemmell, Erin","=""2:01.36""","=""1/30/2021"""
1495,"Ivey, Isabel","=""2:01.36""","=""8/5/2016"""
1496,"Rasmus, Claire","=""2:01.36""","=""11/22/2019"""
1497,"Runge, Cierra","=""2:01.36""","=""5/18/2018"""
1498,"Stout, Jordan","=""2:01.36""","=""5/17/2019"""
1500,"Forde, Brooke","=""2:01.37""","=""5/18/2018"""
1503,"Madden, Paige","=""2:01.37""","=""7/22/2016"""
1504,"Meitz, Kaersten","=""2:01.37""","=""6/7/2018"""
1507,"Runge, Cierra","=""2:01.37""","=""5/18/2019"""
1510,"Schmitt, Allison","=""2:01.38""","=""3/5/2021"""
1511,"Yelle, Haley","=""2:01.38""","=""7/13/2018"""
1513,"Pash, Kelly","=""2:01.39""","=""5/21/2021"""
1514,"Porter, Samantha","=""2:01.39""","=""7/6/2019"""
1515,"Portz, Katie","=""2:01.39""","=""7/13/2018"""
1516,"Ristic, Ella","=""2:01.39""","=""5/25/2019"""
1517,"Small, Meghan","=""2:01.39""","=""1/17/2020"""
1518,"Weyant, Emma","=""2:01.39""","=""5/22/2021"""
1520,"Brown, Erika","=""2:01.40""","=""8/1/2019"""
1522,"Felner, Gracie","=""2:01.40""","=""7/25/2019"""
1527,"Walsh, Gretchen","=""2:01.40""","=""8/23/2018"""
1528,"Yelle, Haley","=""2:01.40""","=""1/18/2019"""
1531,"Nordin, Emma","=""2:01.41""","=""8/11/2016"""
1533,"Tankersley, Morgan","=""2:01.41""","=""11/22/2019"""
1534,"Tuggle, Claire","=""2:01.41""","=""6/13/2019"""
1536,"Hinds, Natalie","=""2:01.42""","=""5/17/2019"""
1538,"Madden, Paige","=""2:01.42""","=""7/7/2018"""
1543,"Rasmus, Claire","=""2:01.43""","=""1/18/2019"""
1544,"Ristic, Ella","=""2:01.43""","=""4/29/2017"""
1547,"Cronk, Micayla","=""2:01.44""","=""6/16/2018"""
1548,"Cronk, Micayla","=""2:01.44""","=""8/1/2019"""
1552,"Tuggle, Claire","=""2:01.44""","=""8/3/2018"""
1553,"Alons, Kylee","=""2:01.45""","=""6/14/2019"""
1555,"DeLoof, Gabby","=""2:01.45""","=""5/6/2017"""
1558,"Heckman, Miranda","=""2:01.45""","=""6/28/2016"""
1560,"Pfeifer, Evie","=""2:01.45""","=""6/28/2017"""
1562,"Weitzeil, Abbey","=""2:01.45""","=""7/26/2018"""
1563,"Weyant, Emma","=""2:01.45""","=""1/17/2020"""
1566,"Spitz, Ayla","=""2:01.46""","=""6/22/2019"""
1567,"Deloof, Catie","=""2:01.47""","=""8/5/2017"""
1568,"Deloof, Catie","=""2:01.47""","=""6/8/2018"""
1569,"Dupre, Cora","=""2:01.47""","=""6/9/2019"""
1570,"Freriks, Geena","=""2:01.47""","=""5/12/2017"""
1571,"Harnish, Courtney","=""2:01.47""","=""5/17/2019"""
1572,"Hodges, Macky","=""2:01.47""","=""1/15/2021"""
1573,"Pash, Kelly","=""2:01.47""","=""5/18/2019"""
1574,"Pfeifer, Evie","=""2:01.47""","=""6/28/2017"""
1575,"Smoliga, Olivia","=""2:01.47""","=""1/15/2021"""
1576,"Stout, Jordan","=""2:01.47""","=""7/6/2018"""
1578,"Freriks, Geena","=""2:01.48""","=""1/17/2020"""
1579,"Ivey, Isabel","=""2:01.48""","=""8/11/2017"""
1580,"Meitz, Kaersten","=""2:01.48""","=""7/7/2018"""
1581,"Pitzer, Lauren","=""2:01.48""","=""8/1/2019"""
1582,"Stege, Rachel","=""2:01.48""","=""12/6/2019"""
1585,"McMurray, Olivia","=""2:01.49""","=""4/11/2019"""
1589,"Gemmell, Erin","=""2:01.50""","=""8/3/2018"""
1590,"Pfeifer, Evie","=""2:01.50""","=""6/13/2019"""
1591,"Pfeifer, Evie","=""2:01.50""","=""5/21/2021"""
1593,"Comerford, Mallory","=""2:01.51""","=""8/5/2016"""
1594,"Deloof, Catie","=""2:01.51""","=""5/18/2018"""
1595,"Kozan, Justina","=""2:01.51""","=""8/9/2019"""
1596,"Laning, Erica","=""2:01.51""","=""12/10/2020"""
1598,"Ristic, Ella","=""2:01.51""","=""8/9/2019"""
1599,"Spitz, Ayla","=""2:01.51""","=""5/25/2019"""
1600,"Luther, Dakota","=""2:01.52""","=""3/3/2016"""
1604,"Smith, Leah","=""2:01.52""","=""4/16/2016"""
1611,"Schmidt, Sierra","=""2:01.53""","=""6/28/2017"""
1613,"Cox, Madisyn","=""2:01.54""","=""3/2/2019"""
1616,"Kraus, Alena","=""2:01.54""","=""12/6/2019"""
1618,"Nordin, Emma","=""2:01.54""","=""6/28/2017"""
1619,"Raab, Meaghan","=""2:01.54""","=""6/3/2016"""
1622,"Weinstein, Claire","=""2:01.54""","=""3/5/2021"""
1625,"Gibson, Sarah","=""2:01.55""","=""6/9/2017"""
1627,"Margalis, Melanie","=""2:01.55""","=""1/15/2021"""
1632,"Flickinger, Hali","=""2:01.56""","=""1/11/2018"""
1635,"Madden, Paige","=""2:01.56""","=""6/28/2016"""
1636,"McMurray, Olivia","=""2:01.56""","=""8/1/2019"""
1637,"Spitz, Ayla","=""2:01.56""","=""7/14/2019"""
1640,"Ivey, Isabel","=""2:01.57""","=""5/13/2016"""
1643,"Miller, Hayden","=""2:01.57""","=""5/14/2021"""
1647,"Cox, Madisyn","=""2:01.58""","=""10/16/2015"""
1648,"Dolan, Abbie","=""2:01.58""","=""6/14/2019"""
1650,"Heckman, Miranda","=""2:01.58""","=""6/9/2019"""
1651,"Luther, Dakota","=""2:01.58""","=""8/11/2016"""
1653,"Dawson, Kendall","=""2:01.59""","=""8/2/2019"""
1654,"Haebig, Autumn","=""2:01.59""","=""6/5/2021"""
1655,"Raab, Meaghan","=""2:01.59""","=""11/30/2018"""
1657,"Dahlke, Miki","=""2:01.60""","=""8/1/2019"""
1661,"Pash, Kelly","=""2:01.60""","=""5/18/2019"""
1662,"Stotler, Sara","=""2:01.60""","=""4/30/2021"""
1664,"Fertel, Kelly","=""2:01.61""","=""8/1/2019"""
1665,"Heckman, Miranda","=""2:01.61""","=""8/11/2017"""
1666,"Kozan, Justina","=""2:01.61""","=""8/1/2019"""
1668,"Scott, Morgan","=""2:01.61""","=""5/14/2021"""
1669,"Spitz, Ayla","=""2:01.61""","=""5/26/2018"""
1672,"Geer, Margo","=""2:01.62""","=""6/21/2019"""
1673,"Gemmell, Erin","=""2:01.62""","=""11/8/2019"""
1676,"Parker, Maxine","=""2:01.62""","=""5/14/2021"""
1678,"Pish, Melissa","=""2:01.62""","=""8/2/2019"""
1679,"Ristic, Ella","=""2:01.62""","=""7/15/2018"""
1682,"Comerford, Mallory","=""2:01.63""","=""5/13/2016"""
1683,"DeLoof, Gabby","=""2:01.63""","=""6/28/2016"""
1684,"Pfeifer, Evie","=""2:01.63""","=""5/20/2018"""
1686,"Wilson, Kayla","=""2:01.63""","=""1/15/2021"""
1687,"Gibson, Sarah","=""2:01.64""","=""1/18/2019"""
1690,"Schmidt, Sierra","=""2:01.64""","=""8/1/2019"""
1695,"Geer, Margo","=""2:01.65""","=""4/14/2016"""
1696,"Tuggle, Claire","=""2:01.65""","=""1/10/2019"""
1697,"Brown, Erika","=""2:01.66""","=""5/14/2021"""
1699,"Deloof, Catie","=""2:01.66""","=""8/1/2019"""
1700,"Lopez, Rylie","=""2:01.66""","=""7/12/2019"""
1704,"Crom, Katie","=""2:01.67""","=""1/15/2021"""
1705,"Deloof, Catie","=""2:01.67""","=""8/5/2017"""
1706,"Heckman, Miranda","=""2:01.67""","=""6/9/2019"""
1708,"Meitz, Kaersten","=""2:01.67""","=""5/14/2021"""
1709,"Scott, Morgan","=""2:01.67""","=""8/11/2016"""
1712,"Crom, Katie","=""2:01.68""","=""4/8/2021"""
1717,"Stout, Jordan","=""2:01.68""","=""6/21/2019"""
1718,"Twichell, Ashley","=""2:01.68""","=""3/5/2021"""
1719,"Freriks, Geena","=""2:01.69""","=""6/3/2017"""
1721,"Meitz, Kaersten","=""2:01.69""","=""10/5/2019"""
1724,"Rasmus, Claire","=""2:01.69""","=""1/14/2017"""
1725,"Roghair, Aurora","=""2:01.69""","=""4/30/2021"""
1726,"Tuggle, Claire","=""2:01.69""","=""12/6/2019"""
1732,"Nordin, Emma","=""2:01.70""","=""5/18/2018"""
1736,"Sullivan, Erica","=""2:01.70""","=""4/9/2021"""
1738,"Gemmell, Erin","=""2:01.71""","=""1/18/2020"""
1739,"Heckman, Miranda","=""2:01.71""","=""8/5/2017"""
1743,"Dawson, Kendall","=""2:01.72""","=""7/8/2016"""
1744,"Geer, Margo","=""2:01.72""","=""1/17/2020"""
1746,"Nordin, Emma","=""2:01.72""","=""12/4/2015"""
1747,"Ristic, Ella","=""2:01.72""","=""8/5/2016"""
1754,"Heckman, Miranda","=""2:01.73""","=""8/9/2019"""
1757,"Laning, Erica","=""2:01.73""","=""4/3/2021"""
1762,"Cardwell, Summer","=""2:01.74""","=""6/5/2021"""
1764,"Huske, Torri","=""2:01.74""","=""4/30/2021"""
1766,"Laning, Erica","=""2:01.74""","=""6/22/2019"""
1770,"Weitzeil, Abbey","=""2:01.74""","=""1/15/2021"""
1774,"Ivey, Isabel","=""2:01.75""","=""1/14/2021"""
1775,"Ristic, Ella","=""2:01.75""","=""3/3/2017"""
1776,"Smoliga, Olivia","=""2:01.75""","=""1/15/2021"""
1777,"Tuggle, Claire","=""2:01.75""","=""4/8/2021"""
1778,"Crom, Katie","=""2:01.76""","=""4/30/2021"""
1779,"Schmidt, Sierra","=""2:01.76""","=""6/4/2016"""
1780,"Spitz, Ayla","=""2:01.76""","=""8/3/2018"""
1781,"Barczyk, Jillian","=""2:01.77""","=""6/5/2021"""
1782,"DeLoof, Gabby","=""2:01.77""","=""6/3/2016"""
1784,"Hinds, Natalie","=""2:01.77""","=""3/6/2020"""
1786,"Liu, Kenisha","=""2:01.77""","=""7/26/2018"""
1787,"Meitz, Kaersten","=""2:01.77""","=""5/14/2021"""
1788,"Pish, Melissa","=""2:01.77""","=""3/31/2017"""
1790,"Rasmus, Claire","=""2:01.77""","=""8/5/2017"""
1795,"Drabot, Katie","=""2:01.79""","=""3/5/2021"""
1796,"Forde, Brooke","=""2:01.79""","=""7/15/2016"""
1797,"Gibson, Sarah","=""2:01.79""","=""1/16/2016"""
1798,"Gormsen, Cavan","=""2:01.79""","=""4/10/2021"""
1799,"Heckman, Miranda","=""2:01.79""","=""5/21/2021"""
1801,"Tankersley, Morgan","=""2:01.79""","=""8/11/2016"""
1802,"DeLoof, Gabby","=""2:01.80""","=""12/4/2015"""
1804,"Heckman, Miranda","=""2:01.80""","=""7/26/2019"""
1811,"Liu, Kenisha","=""2:01.81""","=""8/11/2017"""
1815,"Weitzeil, Abbey","=""2:01.81""","=""5/27/2017"""
1819,"Comerford, Mallory","=""2:01.82""","=""6/7/2018"""
1820,"Dupre, Cora","=""2:01.82""","=""8/9/2019"""
1823,"Meitz, Kaersten","=""2:01.82""","=""3/8/2019"""
1826,"Schmidt, Sierra","=""2:01.82""","=""5/18/2018"""
1828,"Caldow, Elle","=""2:01.83""","=""7/19/2019"""
1830,"Freriks, Geena","=""2:01.83""","=""8/5/2017"""
1831,"Gormsen, Cavan","=""2:01.83""","=""1/15/2021"""
1835,"Stout, Jordan","=""2:01.83""","=""8/5/2017"""
1840,"Schmidt, Sierra","=""2:01.84""","=""5/18/2018"""
1841,"Sims, Bella","=""2:01.84""","=""1/17/2020"""
1842,"Stepanek, Chloe","=""2:01.84""","=""1/10/2020"""
1843,"Twichell, Ashley","=""2:01.84""","=""1/14/2017"""
1845,"Cardwell, Summer","=""2:01.85""","=""6/5/2021"""
1846,"DeLoof, Gabby","=""2:01.85""","=""6/2/2017"""
1849,"McLaughlin, Katie","=""2:01.85""","=""4/30/2016"""
1851,"Sullivan, Erica","=""2:01.85""","=""6/13/2019"""
1852,"Tankersley, Morgan","=""2:01.85""","=""6/9/2019"""
1853,"Thomas, Martina","=""2:01.85""","=""12/13/2019"""
1854,"Laning, Erica","=""2:01.86""","=""7/7/2018"""
1855,"Ristic, Ella","=""2:01.86""","=""8/9/2019"""
1857,"Stout, Jordan","=""2:01.86""","=""5/18/2018"""
1858,"Tankersley, Morgan","=""2:01.86""","=""8/1/2019"""
1860,"Twichell, Ashley","=""2:01.86""","=""4/8/2021"""
1865,"Harnish, Courtney","=""2:01.87""","=""7/26/2018"""
1866,"Heckman, Miranda","=""2:01.87""","=""8/11/2016"""
1868,"Ober, Ryley","=""2:01.87""","=""8/3/2018"""
1869,"Pash, Kelly","=""2:01.87""","=""8/11/2017"""
1870,"Ristic, Ella","=""2:01.87""","=""8/3/2018"""
1872,"Gibson, Sarah","=""2:01.88""","=""1/16/2016"""
1873,"Harnish, Courtney","=""2:01.88""","=""6/28/2017"""
1876,"Pish, Melissa","=""2:01.88""","=""8/11/2016"""
1877,"Francis, Riley","=""2:01.89""","=""8/9/2019"""
1878,"Harnish, Courtney","=""2:01.89""","=""7/6/2018"""
1879,"Heckman, Miranda","=""2:01.89""","=""6/3/2016"""
1885,"DeLoof, Gabby","=""2:01.90""","=""3/8/2019"""
1886,"Freriks, Geena","=""2:01.90""","=""5/18/2019"""
1888,"McMurray, Olivia","=""2:01.90""","=""8/3/2018"""
1889,"Pitzer, Lauren","=""2:01.90""","=""8/11/2017"""
1890,"Schmidt, Sierra","=""2:01.90""","=""6/2/2017"""
1891,"Schmitt, Allison","=""2:01.90""","=""6/22/2019"""
1893,"Spitz, Ayla","=""2:01.90""","=""8/11/2017"""
1897,"Caldow, Elle","=""2:01.91""","=""7/19/2019"""
1898,"Gibson, Sarah","=""2:01.91""","=""7/12/2019"""
1899,"Gibson, Sarah","=""2:01.91""","=""1/11/2018"""
1900,"Meitz, Kaersten","=""2:01.91""","=""5/18/2018"""
1903,"Bathurst, Ella","=""2:01.92""","=""8/9/2019"""
1904,"Dawson, Kendall","=""2:01.92""","=""8/1/2019"""
1905,"Flickinger, Hali","=""2:01.92""","=""10/30/2015"""
1906,"Forde, Brooke","=""2:01.92""","=""5/6/2017"""
1908,"Harnish, Courtney","=""2:01.92""","=""6/28/2016"""
1909,"Looney, Lindsay","=""2:01.92""","=""8/1/2019"""
1911,"Stepanek, Chloe","=""2:01.92""","=""8/7/2020"""
1912,"Cardwell, Summer","=""2:01.93""","=""11/13/2020"""
1913,"Cardwell, Summer","=""2:01.93""","=""2/15/2020"""
