,full_name,swim_time_formatted,swim_date
1486,"Shoults, Grant","=""1:50.70""","=""6/27/2016"""
1489,"D'Arrigo, Mitch","=""1:50.71""","=""11/8/2019"""
1491,"Kibler, Drew","=""1:50.71""","=""1/15/2021"""
1492,"Miller, Luke","=""1:50.71""","=""5/15/2021"""
1497,"Conger, Jack","=""1:50.72""","=""6/8/2018"""
1498,"Cotter, Michael","=""1:50.72""","=""11/13/2020"""
1499,"Higgins, Walker","=""1:50.72""","=""6/9/2019"""
1501,"Kalisz, Chase","=""1:50.72""","=""4/14/2016"""
1503,"Lochte, Ryan","=""1:50.72""","=""3/5/2021"""
1504,"Mahaffey, Dakota","=""1:50.72""","=""8/1/2019"""
1505,"Stone, Lane","=""1:50.72""","=""11/22/2019"""
1506,"D'Arrigo, Mitch","=""1:50.73""","=""7/7/2018"""
1507,"Daly, Michael","=""1:50.73""","=""7/31/2019"""
1510,"Paulson, Colton","=""1:50.73""","=""7/26/2018"""
1511,"Steele, Sam","=""1:50.73""","=""7/26/2018"""
1513,"Hoover, Sam","=""1:50.74""","=""11/13/2020"""
1514,"Litherland, Jay","=""1:50.74""","=""3/8/2019"""
1516,"Wozencraft, Cooper","=""1:50.74""","=""8/1/2019"""
1517,"Bybee, Cody","=""1:50.75""","=""6/22/2019"""
1520,"Katz, Austin","=""1:50.75""","=""1/18/2019"""
1522,"Neri, Parker","=""1:50.75""","=""4/6/2019"""
1523,"Seliskar, Andrew","=""1:50.75""","=""1/15/2021"""
1526,"D'Arrigo, Mitch","=""1:50.76""","=""11/8/2019"""
1533,"DeVine, Abrahm","=""1:50.77""","=""6/23/2018"""
1537,"Callan, Patrick","=""1:50.78""","=""6/1/2018"""
1539,"Freeman, Trey","=""1:50.78""","=""1/14/2017"""
1541,"Newkirk, Jeff","=""1:50.78""","=""5/22/2016"""
1544,"Walker, Jack","=""1:50.78""","=""7/26/2018"""
1545,"Wieser, Chris","=""1:50.78""","=""12/6/2015"""
1546,"Wright, Jack","=""1:50.78""","=""8/1/2019"""
1549,"Julian, Trenton","=""1:50.80""","=""5/24/2019"""
1550,"Manoff, Blake","=""1:50.80""","=""4/30/2021"""
1553,"Yeadon, Zach","=""1:50.80""","=""11/22/2019"""
1556,"Farris, Dean","=""1:50.81""","=""5/17/2019"""
1557,"Fenlon, Matthew","=""1:50.81""","=""11/12/2020"""
1559,"Hill, Julian","=""1:50.81""","=""8/1/2019"""
1561,"Lochte, Ryan","=""1:50.81""","=""5/18/2018"""
1564,"Jackson, Will","=""1:50.82""","=""6/5/2021"""
1565,"Kibler, Drew","=""1:50.82""","=""8/11/2016"""
1567,"Rose, Dare","=""1:50.82""","=""1/17/2020"""
1568,"Dolan, Jack","=""1:50.83""","=""6/28/2017"""
1570,"Newkirk, Jeff","=""1:50.83""","=""6/22/2018"""
1574,"Conger, Jack","=""1:50.84""","=""5/13/2016"""
1575,"House, Grant","=""1:50.84""","=""7/29/2016"""
1580,"Smith, Kieran","=""1:50.85""","=""8/5/2017"""
1585,"Haas, Townley","=""1:50.86""","=""5/13/2016"""
1586,"Newkirk, Jeff","=""1:50.86""","=""6/21/2019"""
1588,"Sannem, Jake","=""1:50.86""","=""1/18/2019"""
1589,"D'Arrigo, Mitch","=""1:50.87""","=""2/15/2020"""
1590,"Held, Ryan","=""1:50.87""","=""5/18/2018"""
1591,"Higgins, Walker","=""1:50.87""","=""5/13/2016"""
1592,"Hill, Julian","=""1:50.87""","=""8/3/2018"""
1593,"Katz, Austin","=""1:50.87""","=""4/21/2018"""
1595,"Litherland, Jay","=""1:50.87""","=""5/13/2016"""
1597,"Sannem, Jake","=""1:50.87""","=""7/26/2018"""
1599,"Apple, Zach","=""1:50.88""","=""5/26/2017"""
1601,"Carrozza, Coby","=""1:50.88""","=""5/21/2021"""
1602,"DeVine, Abrahm","=""1:50.88""","=""5/14/2021"""
1606,"House, Grant","=""1:50.88""","=""4/3/2021"""
1610,"Smith, Clark","=""1:50.88""","=""5/26/2019"""
1616,"Bresette, Liam","=""1:50.89""","=""4/3/2021"""
1619,"House, Grant","=""1:50.89""","=""7/7/2018"""
1620,"Loy, Drew","=""1:50.89""","=""6/28/2017"""
1622,"Newkirk, Jeff","=""1:50.90""","=""7/13/2018"""
1624,"Urlando, Luca","=""1:50.90""","=""11/8/2019"""
1628,"Foster, Carson","=""1:50.91""","=""1/11/2018"""
1629,"Higgins, Walker","=""1:50.91""","=""7/14/2017"""
1631,"Mitchell, Jake","=""1:50.91""","=""8/3/2018"""
1633,"Sannem, Jake","=""1:50.91""","=""7/14/2018"""
1637,"Callan, Patrick","=""1:50.92""","=""5/18/2019"""
1640,"Dolan, Jack","=""1:50.92""","=""12/6/2019"""
1641,"Freeman, Trey","=""1:50.92""","=""8/24/2016"""
1643,"Grothe, Zane","=""1:50.92""","=""1/17/2020"""
1644,"Hoover, Sam","=""1:50.92""","=""4/10/2021"""
1646,"Mahaffey, Dakota","=""1:50.92""","=""7/26/2018"""
1650,"Abruzzo, Andrew","=""1:50.93""","=""8/24/2016"""
1651,"Apple, Zach","=""1:50.93""","=""5/12/2017"""
1653,"Rose, Dare","=""1:50.93""","=""12/6/2019"""
1656,"Theall, Mark","=""1:50.93""","=""7/12/2019"""
1657,"Haas, Townley","=""1:50.94""","=""6/4/2016"""
1658,"Held, Ryan","=""1:50.94""","=""5/14/2021"""
1659,"Jett, Gabriel","=""1:50.94""","=""4/30/2021"""
1660,"Lasco, Destin","=""1:50.94""","=""4/8/2021"""
1663,"D'Arrigo, Mitch","=""1:50.95""","=""3/6/2020"""
1664,"DeVine, Abrahm","=""1:50.95""","=""3/5/2020"""
1674,"Seliskar, Andrew","=""1:50.96""","=""3/5/2021"""
1678,"Bentz, Gunnar","=""1:50.97""","=""6/3/2016"""
1684,"Pebley, Jacob","=""1:50.97""","=""4/14/2017"""
1685,"Seliskar, Andrew","=""1:50.97""","=""5/25/2018"""
1690,"Bresette, Liam","=""1:50.98""","=""6/5/2021"""
1698,"Malone, Reed","=""1:50.99""","=""4/30/2016"""
1705,"D'Arrigo, Mitch","=""1:51.00""","=""5/14/2021"""
1706,"Dolan, Jack","=""1:51.00""","=""8/3/2017"""
1708,"Freeman, Trey","=""1:51.00""","=""2/14/2016"""
1709,"Hauss, Graham","=""1:51.00""","=""7/15/2018"""
1710,"Kibler, Drew","=""1:51.00""","=""5/21/2016"""
1711,"Manoff, Blake","=""1:51.00""","=""8/1/2019"""
1712,"Manoff, Blake","=""1:51.00""","=""5/22/2021"""
1717,"Macmillan, Will","=""1:51.01""","=""8/1/2019"""
1718,"Rose, Dare","=""1:51.01""","=""1/17/2020"""
1724,"Fail, Brooks","=""1:51.02""","=""6/22/2019"""
1730,"Freeman, Trey","=""1:51.03""","=""6/27/2016"""
1733,"McKeen, Sadler","=""1:51.03""","=""5/18/2018"""
1735,"Paulson, Colton","=""1:51.03""","=""8/3/2017"""
1736,"Rose, Dare","=""1:51.03""","=""3/2/2018"""
1739,"Waters, Ryan","=""1:51.03""","=""6/5/2021"""
1742,"Held, Ryan","=""1:51.04""","=""5/14/2021"""
1743,"Higgins, Walker","=""1:51.04""","=""6/28/2017"""
1747,"Kibler, Drew","=""1:51.04""","=""5/18/2018"""
1748,"Knowles, Eric","=""1:51.04""","=""7/12/2019"""
1749,"Levant, Jack","=""1:51.04""","=""8/11/2017"""
1751,"Magahey, Jake","=""1:51.04""","=""8/3/2018"""
1752,"Shoults, Grant","=""1:51.04""","=""11/12/2015"""
1755,"Abruzzo, Andrew","=""1:51.05""","=""3/3/2017"""
1756,"DeVine, Abrahm","=""1:51.05""","=""12/12/2020"""
1758,"Hoover, Sam","=""1:51.05""","=""4/30/2021"""
1763,"Yeadon, Zach","=""1:51.06""","=""5/14/2021"""
1765,"Jett, Gabriel","=""1:51.07""","=""5/15/2021"""
1766,"Kibler, Drew","=""1:51.07""","=""5/20/2017"""
1769,"Litherland, Jay","=""1:51.07""","=""11/8/2019"""
1771,"Thornbrue, Luke","=""1:51.07""","=""8/3/2019"""
1772,"Apple, Zach","=""1:51.08""","=""5/18/2019"""
1777,"Jett, Gabriel","=""1:51.08""","=""5/15/2021"""
1779,"Pebley, Jacob","=""1:51.08""","=""5/13/2016"""
1785,"Shoults, Grant","=""1:51.09""","=""5/21/2021"""
1786,"Yeadon, Zach","=""1:51.09""","=""7/27/2018"""
1789,"Conger, Jack","=""1:51.10""","=""5/13/2016"""
1791,"Kalisz, Chase","=""1:51.10""","=""1/10/2019"""
1793,"Lochte, Ryan","=""1:51.10""","=""5/14/2021"""
1794,"Newkirk, Jeff","=""1:51.10""","=""4/24/2021"""
1795,"Pebley, Jacob","=""1:51.10""","=""5/13/2016"""
1796,"Steele, Sam","=""1:51.10""","=""7/7/2018"""
1806,"Auchinachie, Cameron","=""1:51.12""","=""8/1/2019"""
1807,"Bresette, Liam","=""1:51.12""","=""4/3/2021"""
1812,"Shoults, Grant","=""1:51.12""","=""4/29/2017"""
1813,"Sztolcman, Christian","=""1:51.12""","=""8/3/2018"""
1818,"Pieroni, Blake","=""1:51.13""","=""6/14/2019"""
1823,"D'Arrigo, Mitch","=""1:51.14""","=""1/15/2021"""
1824,"D'Arrigo, Mitch","=""1:51.14""","=""3/26/2021"""
1827,"Farris, Dean","=""1:51.14""","=""3/6/2020"""
1829,"Petrides, Michael","=""1:51.14""","=""6/26/2018"""
1832,"Rose, Dare","=""1:51.14""","=""3/2/2018"""
1834,"Bybee, Cody","=""1:51.15""","=""8/11/2016"""
1836,"House, Grant","=""1:51.15""","=""5/18/2019"""
1838,"Lasco, Destin","=""1:51.15""","=""4/8/2021"""
1839,"Newkirk, Jeff","=""1:51.15""","=""6/25/2017"""
1843,"D'Arrigo, Mitch","=""1:51.16""","=""5/18/2018"""
1844,"Davis, Wyatt","=""1:51.16""","=""1/17/2020"""
1847,"Freeman, Trey","=""1:51.16""","=""3/17/2016"""
1848,"Hils, Zach","=""1:51.16""","=""8/9/2019"""
1850,"Knowles, Eric","=""1:51.16""","=""11/13/2020"""
1851,"Sannem, Jake","=""1:51.16""","=""6/28/2017"""
1853,"Zettle, Alex","=""1:51.16""","=""6/28/2017"""
1859,"Carrozza, Coby","=""1:51.18""","=""5/21/2021"""
1860,"Conger, Jack","=""1:51.18""","=""4/21/2018"""
1861,"D'Arrigo, Mitch","=""1:51.18""","=""2/12/2021"""
1863,"Mitchell, Jake","=""1:51.18""","=""1/17/2020"""
1864,"Reilman, Joey","=""1:51.18""","=""1/17/2020"""
1867,"Wright, Jack","=""1:51.18""","=""4/11/2019"""
1870,"Freeman, Trey","=""1:51.19""","=""5/6/2017"""
1871,"Hill, Julian","=""1:51.19""","=""4/8/2018"""
1873,"Petrides, Michael","=""1:51.19""","=""6/26/2018"""
1875,"Callan, Patrick","=""1:51.20""","=""7/5/2019"""
1876,"Harting, Zach","=""1:51.20""","=""7/7/2018"""
1877,"House, Grant","=""1:51.20""","=""6/28/2017"""
1884,"Abruzzo, Andrew","=""1:51.21""","=""5/14/2021"""
1887,"Kibler, Drew","=""1:51.21""","=""6/3/2016"""
1891,"Rooney, Maxime","=""1:51.21""","=""6/3/2017"""
1892,"Wright, Jack","=""1:51.21""","=""8/1/2019"""
1897,"Julian, Trenton","=""1:51.23""","=""6/8/2018"""
1898,"Litherland, Jay","=""1:51.23""","=""6/8/2018"""
1900,"Rose, Dare","=""1:51.23""","=""7/1/2018"""
1903,"Delakis, Paul","=""1:51.24""","=""7/7/2018"""
1908,"Stone, Lane","=""1:51.24""","=""7/20/2018"""
1910,"Wright, Jack","=""1:51.24""","=""7/26/2018"""
1913,"Fail, Brooks","=""1:51.25""","=""7/13/2019"""
1915,"Smith, Clark","=""1:51.25""","=""6/8/2018"""
1916,"Abruzzo, Andrew","=""1:51.26""","=""8/24/2016"""
1917,"Callan, Patrick","=""1:51.26""","=""8/11/2016"""
1918,"D'Arrigo, Mitch","=""1:51.26""","=""11/13/2020"""
1922,"Julian, Trenton","=""1:51.26""","=""5/24/2019"""
1923,"Kibler, Drew","=""1:51.26""","=""6/7/2018"""
1924,"Pebley, Jacob","=""1:51.26""","=""5/25/2018"""
1926,"Steele, Sam","=""1:51.26""","=""6/17/2016"""
1929,"Bresette, Liam","=""1:51.27""","=""6/22/2019"""
1938,"House, Grant","=""1:51.28""","=""1/17/2020"""
1947,"Haas, Townley","=""1:51.29""","=""10/21/2016"""
1950,"Maurer, Luke","=""1:51.29""","=""5/21/2021"""
1951,"Seliskar, Andrew","=""1:51.29""","=""1/17/2020"""
1954,"Bresette, Liam","=""1:51.30""","=""5/18/2019"""
1955,"Haas, Townley","=""1:51.30""","=""7/13/2018"""
1958,"Litherland, Jay","=""1:51.30""","=""5/18/2018"""
1959,"Magahey, Jake","=""1:51.30""","=""7/26/2018"""
1960,"McKeen, Sadler","=""1:51.30""","=""8/1/2019"""
1965,"Knowles, Eric","=""1:51.31""","=""6/14/2019"""
1973,"Lamastra, Connor","=""1:51.32""","=""5/21/2021"""
1975,"Newkirk, Jeff","=""1:51.32""","=""5/26/2019"""
1984,"Grothe, Zane","=""1:51.33""","=""6/14/2019"""
1987,"Petrides, Michael","=""1:51.33""","=""5/29/2021"""
1988,"Rooney, Maxime","=""1:51.33""","=""7/12/2019"""
1990,"Held, Ryan","=""1:51.34""","=""5/18/2018"""
1997,"Rooney, Maxime","=""1:51.34""","=""6/3/2017"""
1998,"Bybee, Cody","=""1:51.35""","=""7/7/2018"""
2003,"House, Grant","=""1:51.35""","=""12/6/2019"""
2013,"Maurer, Luke","=""1:51.36""","=""4/8/2021"""
2015,"Rooney, Maxime","=""1:51.36""","=""1/16/2016"""
2017,"Shoults, Grant","=""1:51.36""","=""8/1/2019"""
2020,"Foster, Carson","=""1:51.37""","=""7/20/2017"""
2023,"Walker, Jack","=""1:51.37""","=""6/16/2018"""
2028,"Freeman, Trey","=""1:51.38""","=""5/6/2017"""
2029,"Higgins, Walker","=""1:51.38""","=""6/9/2019"""
2030,"Litherland, Jay","=""1:51.38""","=""5/14/2021"""
2034,"Dahlgren, Jack","=""1:51.39""","=""4/24/2021"""
2038,"Levant, Jack","=""1:51.39""","=""1/14/2017"""
2041,"Bybee, Cody","=""1:51.40""","=""5/21/2016"""
2043,"Hauss, Graham","=""1:51.40""","=""8/1/2019"""
2044,"Katz, Austin","=""1:51.40""","=""6/27/2016"""
2061,"Bybee, Cody","=""1:51.42""","=""6/22/2019"""
2064,"Farris, Dean","=""1:51.42""","=""4/8/2021"""
2065,"Grieshop, Sean","=""1:51.42""","=""8/24/2016"""
2071,"D'Arrigo, Mitch","=""1:51.43""","=""1/21/2018"""
2073,"Sannem, Jake","=""1:51.43""","=""8/11/2016"""
2074,"Tenney, Michael","=""1:51.43""","=""7/20/2018"""
2075,"Bybee, Cody","=""1:51.44""","=""8/24/2016"""
2077,"Katz, Austin","=""1:51.44""","=""12/4/2015"""
2078,"Magahey, Jake","=""1:51.44""","=""8/3/2018"""
2079,"Miller, Luke","=""1:51.44""","=""11/8/2019"""
2081,"Pieroni, Blake","=""1:51.44""","=""10/21/2016"""
2082,"Smith, Clark","=""1:51.44""","=""6/22/2018"""
2083,"Yeadon, Zach","=""1:51.44""","=""4/8/2021"""
2084,"DeVine, Abrahm","=""1:51.45""","=""6/22/2019"""
2087,"Foster, Carson","=""1:51.45""","=""6/3/2018"""
2090,"Wieser, Chris","=""1:51.45""","=""6/27/2016"""
2100,"Dressel, Caeleb","=""1:51.47""","=""5/12/2017"""
2101,"Foster, Carson","=""1:51.47""","=""7/7/2018"""
2107,"Callan, Patrick","=""1:51.48""","=""6/3/2016"""
2114,"Magahey, Jake","=""1:51.48""","=""3/2/2018"""
2118,"Stone, Lane","=""1:51.48""","=""6/28/2017"""
2124,"Higgins, Walker","=""1:51.49""","=""5/13/2016"""
2127,"Conger, Jack","=""1:51.50""","=""5/6/2017"""
2128,"Conger, Jack","=""1:51.50""","=""6/14/2019"""
2129,"Farris, Dean","=""1:51.50""","=""7/14/2017"""
2136,"Bresette, Liam","=""1:51.51""","=""6/22/2019"""
2137,"Casas, Shaine","=""1:51.51""","=""6/21/2019"""
2144,"Conger, Jack","=""1:51.52""","=""6/4/2016"""
2145,"Dolan, Jack","=""1:51.52""","=""7/15/2017"""
2146,"Freeman, Trey","=""1:51.52""","=""6/22/2018"""
2159,"Smith, Kieran","=""1:51.53""","=""5/17/2019"""
2164,"Dolan, Jack","=""1:51.54""","=""7/26/2018"""
2165,"Farris, Dean","=""1:51.54""","=""5/18/2018"""
2166,"Wieser, Chris","=""1:51.54""","=""7/26/2018"""
2168,"Bresette, Liam","=""1:51.55""","=""7/7/2018"""
2172,"Levant, Jack","=""1:51.55""","=""1/14/2017"""
2173,"Litherland, Jay","=""1:51.55""","=""1/10/2019"""
2176,"Cotter, Michael","=""1:51.56""","=""3/6/2020"""
2177,"Dolan, Jack","=""1:51.56""","=""12/6/2019"""
2180,"Higgins, Walker","=""1:51.56""","=""6/27/2016"""
2184,"Yeadon, Zach","=""1:51.56""","=""7/13/2018"""
2185,"Abruzzo, Andrew","=""1:51.57""","=""3/3/2017"""
2190,"Lasco, Destin","=""1:51.57""","=""5/14/2021"""
2194,"Grothe, Zane","=""1:51.58""","=""6/8/2018"""
2195,"Miller, Luke","=""1:51.58""","=""6/13/2019"""
2197,"Theall, Mark","=""1:51.58""","=""7/12/2019"""
2201,"D'Arrigo, Mitch","=""1:51.59""","=""7/8/2016"""
2203,"Miller, Luke","=""1:51.59""","=""11/8/2019"""
2204,"Newkirk, Jeff","=""1:51.59""","=""5/20/2018"""
2207,"Sannem, Jake","=""1:51.59""","=""4/1/2016"""
2208,"Shoults, Grant","=""1:51.59""","=""1/16/2016"""
2209,"Thornbrue, Luke","=""1:51.59""","=""8/3/2018"""
2212,"Conger, Jack","=""1:51.60""","=""6/8/2018"""
2213,"Farris, Dean","=""1:51.60""","=""6/21/2019"""
2214,"Harting, Zach","=""1:51.60""","=""6/14/2019"""
2221,"Schilling, Sam","=""1:51.60""","=""6/3/2016"""
2222,"Smith, Clark","=""1:51.60""","=""1/18/2019"""
2223,"Stewart, Sam","=""1:51.60""","=""6/20/2019"""
2225,"House, Grant","=""1:51.61""","=""4/27/2019"""
2226,"Julian, Trenton","=""1:51.61""","=""5/25/2018"""
2227,"Newkirk, Jeff","=""1:51.61""","=""7/7/2017"""
2228,"Stone, Lane","=""1:51.61""","=""8/11/2017"""
2232,"Kibler, Drew","=""1:51.62""","=""11/8/2019"""
2233,"McKeen, Sadler","=""1:51.62""","=""7/21/2019"""
2235,"Bentz, Gunnar","=""1:51.63""","=""5/13/2016"""
2237,"Magahey, Jake","=""1:51.63""","=""7/6/2018"""
2241,"Stone, Lane","=""1:51.63""","=""6/18/2016"""
2242,"Walker, Jack","=""1:51.63""","=""3/29/2019"""
2245,"Bresette, Liam","=""1:51.64""","=""3/31/2017"""
2250,"Malone, Reed","=""1:51.64""","=""5/27/2016"""
2251,"Matejka, Andrew","=""1:51.64""","=""5/21/2021"""
2258,"Bresette, Liam","=""1:51.65""","=""5/18/2019"""
2259,"Carrozza, Coby","=""1:51.65""","=""1/18/2019"""
2260,"Casas, Shaine","=""1:51.65""","=""8/11/2017"""
2261,"Casas, Shaine","=""1:51.65""","=""7/13/2018"""
2262,"Dolan, Jack","=""1:51.65""","=""8/5/2016"""
2263,"Dressel, Caeleb","=""1:51.65""","=""5/13/2016"""
2267,"Newkirk, Jeff","=""1:51.65""","=""11/8/2019"""
2269,"Steele, Sam","=""1:51.65""","=""6/14/2019"""
2270,"Walker, Jack","=""1:51.65""","=""8/3/2018"""
2272,"Bresette, Liam","=""1:51.66""","=""12/6/2019"""
2275,"D'Arrigo, Mitch","=""1:51.66""","=""3/9/2018"""
2287,"Litherland, Jay","=""1:51.67""","=""1/10/2019"""
2288,"Newkirk, Jeff","=""1:51.67""","=""6/4/2016"""
2290,"Shoults, Grant","=""1:51.67""","=""11/22/2019"""
2291,"Tenney, Michael","=""1:51.67""","=""7/19/2019"""
2292,"Abruzzo, Andrew","=""1:51.68""","=""5/17/2019"""
2296,"Fail, Brooks","=""1:51.68""","=""6/22/2019"""
2299,"Knowles, Eric","=""1:51.68""","=""6/14/2019"""
2300,"Lochte, Ryan","=""1:51.68""","=""4/8/2021"""
2308,"Loy, Drew","=""1:51.69""","=""6/3/2016"""
2312,"Theall, Mark","=""1:51.69""","=""10/18/2019"""
2319,"Levant, Jack","=""1:51.70""","=""8/11/2016"""
2325,"Grieshop, Sean","=""1:51.71""","=""5/13/2016"""
2326,"Hils, Zach","=""1:51.71""","=""7/6/2018"""
2335,"Haas, Townley","=""1:51.72""","=""5/20/2018"""
2336,"Harting, Zach","=""1:51.72""","=""7/7/2018"""
2337,"Malone, Reed","=""1:51.72""","=""4/11/2019"""
2344,"D'Arrigo, Mitch","=""1:51.73""","=""1/15/2021"""
2349,"Newkirk, Jeff","=""1:51.73""","=""4/27/2019"""
2350,"Paulson, Colton","=""1:51.73""","=""8/3/2017"""
2351,"Pebley, Jacob","=""1:51.73""","=""12/12/2020"""
2352,"Sammon, Patrick","=""1:51.73""","=""6/5/2021"""
2353,"Apple, Zach","=""1:51.74""","=""3/5/2021"""
2354,"Bentz, Gunnar","=""1:51.74""","=""4/14/2016"""
2359,"Walker, Jack","=""1:51.74""","=""8/3/2018"""
2372,"Jackson, Will","=""1:51.76""","=""6/5/2021"""
2377,"Stone, Lane","=""1:51.76""","=""8/11/2017"""
2378,"Wieser, Chris","=""1:51.76""","=""6/28/2017"""
2382,"Grothe, Zane","=""1:51.77""","=""1/15/2021"""
2383,"Haas, Townley","=""1:51.77""","=""4/21/2018"""
2387,"Stone, Lane","=""1:51.77""","=""6/27/2016"""
2394,"Callan, Patrick","=""1:51.78""","=""6/1/2018"""
2396,"Fail, Brooks","=""1:51.78""","=""5/26/2019"""
2399,"Katz, Austin","=""1:51.78""","=""6/21/2019"""
2405,"Foster, Carson","=""1:51.79""","=""6/22/2018"""
2407,"Higgins, Walker","=""1:51.79""","=""7/14/2017"""
2409,"Knowles, Eric","=""1:51.79""","=""12/6/2019"""
2420,"Lochte, Ryan","=""1:51.80""","=""6/4/2016"""
2423,"Pebley, Jacob","=""1:51.80""","=""3/3/2016"""
2425,"Stone, Lane","=""1:51.80""","=""6/1/2019"""
2426,"Wright, Jack","=""1:51.80""","=""6/5/2021"""
2427,"Wright, Jack","=""1:51.80""","=""4/11/2019"""
2431,"Smith, Clark","=""1:51.81""","=""8/1/2019"""
2432,"Steele, Sam","=""1:51.81""","=""6/28/2017"""
2435,"Wright, Jack","=""1:51.81""","=""5/14/2021"""
2439,"Grieshop, Sean","=""1:51.82""","=""5/24/2019"""
2441,"House, Grant","=""1:51.82""","=""5/18/2019"""
2444,"Shoults, Grant","=""1:51.82""","=""11/12/2015"""
2447,"Abruzzo, Andrew","=""1:51.83""","=""3/3/2016"""
2448,"DeVine, Abrahm","=""1:51.83""","=""8/9/2018"""
2449,"Grothe, Zane","=""1:51.83""","=""3/8/2019"""
2450,"McKeen, Sadler","=""1:51.83""","=""5/18/2018"""
2455,"Hils, Zach","=""1:51.84""","=""5/14/2021"""
2459,"Stewart, Sam","=""1:51.84""","=""6/22/2018"""
2461,"Brown, Zach","=""1:51.85""","=""7/12/2019"""
2465,"Hils, Zach","=""1:51.85""","=""6/21/2019"""
2469,"Magahey, Jake","=""1:51.85""","=""5/18/2018"""
2475,"DeVine, Abrahm","=""1:51.86""","=""12/12/2020"""
2476,"Gray, Andrew","=""1:51.86""","=""5/14/2021"""
2481,"Mitchell, Jake","=""1:51.86""","=""8/3/2018"""
2483,"Sannem, Jake","=""1:51.86""","=""7/14/2018"""
2484,"Shoults, Grant","=""1:51.86""","=""6/23/2018"""
2490,"Lochte, Ryan","=""1:51.87""","=""3/26/2021"""
2492,"Smith, Clark","=""1:51.87""","=""7/26/2018"""
2497,"Harting, Zach","=""1:51.88""","=""6/21/2018"""
2499,"Shoults, Grant","=""1:51.88""","=""5/21/2021"""
2503,"Kibler, Drew","=""1:51.89""","=""1/18/2019"""
2505,"Knowles, Eric","=""1:51.89""","=""6/22/2018"""
2506,"Litherland, Jay","=""1:51.89""","=""10/30/2015"""
2508,"Maurer, Luke","=""1:51.89""","=""8/9/2019"""
2512,"Abruzzo, Andrew","=""1:51.90""","=""5/17/2019"""
2515,"Bybee, Cody","=""1:51.90""","=""12/6/2019"""
2522,"Stone, Lane","=""1:51.90""","=""5/12/2017"""
2523,"Stone, Lane","=""1:51.90""","=""3/1/2020"""
2529,"Fail, Brooks","=""1:51.91""","=""7/28/2017"""
2530,"Higgins, Walker","=""1:51.91""","=""6/16/2018"""
2537,"Apple, Zach","=""1:51.92""","=""6/14/2019"""
2547,"Steele, Sam","=""1:51.92""","=""3/17/2016"""
2549,"Casas, Shaine","=""1:51.93""","=""6/21/2019"""
2556,"Waters, Ryan","=""1:51.93""","=""4/11/2019"""
